itm,v1,registered_voters_registered_voters,gender_men,gender_women,age_18_29,age_30_44,age_45_64,age_65,race_ethnicity_white,race_ethnicity_hispanic,race_ethnicity_oth,education_b_a,education_no_b_a,race_education_white_college,race_education_white_no_college,race_education_non_white_college,race_education_non_white_no_college,region_maricopa_county,region_north_east,region_pima_county,region_west,neighborhood_type_city,neighborhood_type_suburb,neighborhood_type_rural_small_town,x2024_vote_head_to_head_biden,x2024_vote_head_to_head_trump,x2024_vote_head_to_head_oth,x2024_vote_includes_third_parties_biden,x2024_vote_includes_third_parties_trump,x2024_vote_includes_third_parties_kennedy,x2024_vote_includes_third_parties_oth
How satisfied are you with the way things are going in your life these days?,[VOL] Have not heard of,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
How satisfied are you with the way things are going in your life these days?,[VOL] Don't know/Refused,1%,<1%,2%,<.5%,1%,<1%,3%,2%,<.5%,0%,<1%,2%,1%,2%,0%,<.5%,1%,2%,2%,1%,1%,2%,<1%,<1%,1%,5%,<1%,1%,0%,4%
How satisfied are you with the way things are going in your life these days?,NET Favorable,39%,33%,45%,46%,31%,35%,47%,33%,49%,52%,42%,37%,41%,28%,46%,52%,43%,38%,40%,19%,43%,42%,28%,79%,6%,28%,90%,5%,26%,31%
How satisfied are you with the way things are going in your life these days?,NET Unfavorable,60%,66%,53%,54%,68%,64%,50%,65%,50%,48%,57%,62%,58%,70%,54%,48%,56%,60%,58%,80%,56%,56%,71%,20%,93%,67%,9%,94%,74%,65%
How satisfied are you with the way things are going in your life these days?,Number of respondents,513,272,237,94,105,173,117,330,104,68,222,289,158,172,56,114,307,73,75,58,204,184,125,217,246,50,173,214,47,79
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,48%,51%,16%,23%,29%,27%,64%,21%,13%,36%,63%,26%,39%,10%,24%,60%,14%,15%,12%,40%,35%,25%,42%,49%,9%,33%,43%,9%,15%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,Robert F. Kennedy Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,Robert F. Kennedy Jr.,Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties)
How satisfied are you with the way things are going in your life these days?,Robert F. Kennedy Jr.,Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Hispanic,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",Maricopa County,North / East,Pima County,West,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy,Oth.
How satisfied are you with the way things are going in your life these days?,Very favorable,7%,6%,8%,8%,7%,8%,5%,7%,8%,9%,4%,9%,4%,8%,3%,10%,7%,14%,3%,4%,6%,7%,8%,5%,8%,13%,3%,5%,35%,5%
How satisfied are you with the way things are going in your life these days?,Somewhat favorable,36%,38%,34%,53%,41%,31%,29%,34%,47%,29%,32%,38%,31%,36%,34%,42%,36%,31%,33%,47%,32%,36%,43%,24%,47%,31%,20%,47%,55%,26%
How satisfied are you with the way things are going in your life these days?,Somewhat unfavorable,17%,18%,17%,14%,21%,21%,13%,17%,12%,25%,21%,15%,20%,15%,22%,15%,18%,17%,17%,11%,14%,21%,16%,18%,17%,18%,16%,18%,7%,24%
How satisfied are you with the way things are going in your life these days?,Very unfavorable,21%,20%,22%,7%,11%,25%,32%,22%,14%,28%,28%,17%,27%,18%,32%,15%,20%,20%,28%,20%,24%,21%,18%,34%,11%,15%,42%,12%,0%,13%
How satisfied are you with the way things are going in your life these days?,[VOL] Have not heard of,5%,6%,4%,7%,4%,4%,7%,5%,9%,3%,4%,6%,4%,5%,4%,8%,5%,3%,9%,2%,8%,4%,3%,5%,6%,2%,6%,6%,0%,5%
How satisfied are you with the way things are going in your life these days?,[VOL] Don't know/Refused,14%,11%,15%,12%,16%,11%,13%,17%,10%,5%,11%,15%,14%,18%,4%,9%,14%,14%,9%,16%,16%,12%,12%,14%,12%,20%,12%,12%,3%,28%
How satisfied are you with the way things are going in your life these days?,NET Favorable,43%,44%,42%,60%,48%,39%,34%,40%,55%,38%,36%,47%,35%,44%,38%,52%,43%,46%,36%,51%,38%,42%,51%,29%,55%,45%,23%,52%,90%,31%
How satisfied are you with the way things are going in your life these days?,NET Unfavorable,38%,38%,39%,20%,32%,46%,46%,38%,26%,54%,49%,32%,47%,33%,54%,31%,38%,37%,45%,32%,38%,42%,34%,52%,27%,34%,58%,30%,7%,37%
How satisfied are you with the way things are going in your life these days?,Number of respondents,513,272,237,94,105,173,117,330,104,68,222,289,158,172,56,114,307,73,75,58,204,184,125,217,246,50,173,214,47,79
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,48%,51%,16%,23%,29%,27%,64%,21%,13%,36%,63%,26%,39%,10%,24%,60%,14%,15%,12%,40%,35%,25%,42%,49%,9%,33%,43%,9%,15%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"Joe Rogan [roh-gun], the podcast host",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"Joe Rogan [roh-gun], the podcast host",Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties)
How satisfied are you with the way things are going in your life these days?,"Joe Rogan [roh-gun], the podcast host",Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Hispanic,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",Maricopa County,North / East,Pima County,West,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy,Oth.
How satisfied are you with the way things are going in your life these days?,Very favorable,15%,20%,10%,15%,18%,15%,10%,15%,19%,8%,13%,16%,10%,18%,22%,12%,13%,14%,22%,15%,14%,13%,19%,3%,27%,5%,3%,28%,16%,1%
How satisfied are you with the way things are going in your life these days?,Somewhat favorable,22%,25%,20%,29%,25%,23%,16%,23%,22%,16%,25%,21%,26%,21%,20%,20%,23%,19%,12%,34%,19%,24%,25%,12%,31%,21%,9%,33%,21%,21%
How satisfied are you with the way things are going in your life these days?,Somewhat unfavorable,14%,12%,16%,35%,17%,9%,5%,14%,13%,18%,13%,15%,13%,15%,14%,15%,16%,8%,15%,11%,16%,17%,7%,22%,8%,7%,21%,6%,22%,18%
How satisfied are you with the way things are going in your life these days?,Very unfavorable,17%,14%,20%,10%,17%,23%,17%,15%,19%,23%,17%,17%,16%,14%,20%,21%,17%,16%,17%,15%,17%,18%,16%,26%,9%,18%,29%,9%,13%,16%
How satisfied are you with the way things are going in your life these days?,[VOL] Have not heard of,18%,14%,22%,5%,11%,16%,33%,18%,17%,20%,21%,16%,23%,14%,15%,19%,17%,24%,22%,11%,19%,16%,19%,23%,13%,19%,23%,13%,23%,17%
How satisfied are you with the way things are going in your life these days?,[VOL] Don't know/Refused,14%,16%,12%,6%,12%,14%,20%,15%,11%,15%,11%,16%,12%,17%,9%,13%,13%,19%,12%,14%,14%,12%,16%,14%,11%,30%,15%,11%,5%,27%
How satisfied are you with the way things are going in your life these days?,NET Favorable,37%,45%,30%,44%,43%,37%,26%,38%,41%,24%,38%,36%,36%,40%,43%,32%,36%,34%,34%,49%,33%,37%,43%,15%,58%,26%,12%,61%,37%,23%
How satisfied are you with the way things are going in your life these days?,NET Unfavorable,31%,26%,36%,45%,34%,32%,22%,29%,32%,41%,30%,32%,29%,29%,34%,36%,33%,23%,32%,26%,33%,35%,22%,48%,18%,25%,50%,15%,35%,33%
How satisfied are you with the way things are going in your life these days?,Number of respondents,513,272,237,94,105,173,117,330,104,68,222,289,158,172,56,114,307,73,75,58,204,184,125,217,246,50,173,214,47,79
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,48%,51%,16%,23%,29%,27%,64%,21%,13%,36%,63%,26%,39%,10%,24%,60%,14%,15%,12%,40%,35%,25%,42%,49%,9%,33%,43%,9%,15%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,What one issue is most important in deciding your vote this November?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,What one issue is most important in deciding your vote this November?,Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties)
How satisfied are you with the way things are going in your life these days?,What one issue is most important in deciding your vote this November?,Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Hispanic,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",Maricopa County,North / East,Pima County,West,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy,Oth.
How satisfied are you with the way things are going in your life these days?,[VOL] The economy (including jobs and the stock market),22%,25%,20%,23%,16%,27%,21%,24%,25%,11%,24%,22%,26%,23%,20%,19%,20%,16%,33%,26%,23%,21%,23%,11%,32%,21%,9%,33%,24%,22%
How satisfied are you with the way things are going in your life these days?,[VOL] Inflation and the cost of living,4%,4%,5%,4%,10%,1%,2%,4%,5%,6%,5%,4%,3%,4%,9%,4%,6%,4%,0%,<1%,6%,4%,1%,4%,3%,10%,2%,4%,5%,9%
How satisfied are you with the way things are going in your life these days?,[VOL] Abortion,14%,7%,21%,11%,15%,13%,18%,15%,13%,15%,17%,12%,18%,12%,17%,13%,15%,14%,15%,9%,13%,16%,13%,28%,4%,3%,33%,3%,16%,4%
How satisfied are you with the way things are going in your life these days?,[VOL] Immigration,14%,14%,13%,5%,9%,14%,19%,16%,10%,7%,11%,15%,13%,18%,6%,10%,11%,13%,11%,30%,9%,14%,21%,2%,23%,17%,1%,25%,9%,11%
How satisfied are you with the way things are going in your life these days?,[VOL] Crime,<1%,<1%,<.5%,0%,<1%,<1%,<1%,<1%,0%,1%,<1%,<1%,<1%,<1%,0%,<1%,<1%,0%,0%,1%,0%,1%,<1%,<1%,<1%,0%,<1%,<1%,0%,0%
How satisfied are you with the way things are going in your life these days?,[VOL] Gun policies,<1%,1%,0%,<1%,<1%,1%,0%,1%,0%,0%,0%,1%,0%,2%,0%,0%,<.5%,3%,1%,0%,<.5%,<.5%,1%,0%,1%,0%,0%,<1%,3%,0%
How satisfied are you with the way things are going in your life these days?,[VOL] Health care,<1%,0%,1%,<1%,1%,<1%,0%,<.5%,<1%,1%,1%,<.5%,<1%,0%,2%,<1%,<1%,0%,0%,0%,<1%,0%,<1%,<1%,<.5%,0%,0%,0%,0%,4%
How satisfied are you with the way things are going in your life these days?,[VOL] Education,1%,1%,1%,1%,3%,0%,<1%,<.5%,3%,2%,<1%,1%,<1%,0%,2%,3%,1%,0%,1%,1%,0%,2%,<1%,1%,0%,5%,1%,0%,0%,5%
How satisfied are you with the way things are going in your life these days?,[VOL] Foreign policy,6%,8%,4%,7%,8%,6%,4%,6%,6%,6%,9%,4%,8%,4%,8%,5%,7%,4%,7%,4%,7%,6%,5%,2%,10%,3%,2%,10%,6%,3%
How satisfied are you with the way things are going in your life these days?,[VOL] Russia/the war in Ukraine,<.5%,<.5%,0%,0%,0%,0%,<1%,<.5%,0%,0%,<.5%,0%,<1%,0%,0%,0%,0%,0%,0%,1%,0%,<.5%,0%,0%,<.5%,0%,0%,0%,0%,1%
How satisfied are you with the way things are going in your life these days?,[VOL] China,<.5%,<.5%,0%,0%,0%,<1%,0%,0%,<1%,0%,<1%,0%,0%,0%,2%,0%,<.5%,0%,0%,0%,0%,<1%,0%,0%,<.5%,0%,0%,0%,2%,0%
How satisfied are you with the way things are going in your life these days?,[VOL] Climate change,2%,2%,2%,5%,4%,<.5%,<1%,3%,<1%,<1%,2%,2%,2%,3%,1%,<1%,2%,1%,3%,0%,3%,1%,<1%,4%,<.5%,0%,4%,<.5%,0%,4%
How satisfied are you with the way things are going in your life these days?,[VOL] The state of democracy/corruption,5%,6%,4%,1%,1%,7%,8%,7%,<1%,3%,8%,4%,10%,5%,1%,2%,5%,5%,5%,3%,6%,5%,4%,10%,2%,0%,13%,2%,1%,0%
How satisfied are you with the way things are going in your life these days?,[VOL] Election integrity,<1%,<1%,1%,2%,1%,0%,1%,<1%,2%,0%,<.5%,1%,<1%,1%,0%,1%,1%,0%,2%,0%,1%,1%,0%,2%,<1%,0%,<1%,<1%,4%,0%
How satisfied are you with the way things are going in your life these days?,[VOL] Equality/inequality,<1%,1%,<.5%,1%,3%,0%,0%,<1%,1%,0%,<.5%,1%,0%,1%,1%,<1%,1%,0%,1%,0%,1%,<1%,0%,<.5%,1%,1%,0%,1%,1%,1%
How satisfied are you with the way things are going in your life these days?,[VOL] Polarization/division,<.5%,<1%,0%,0%,<1%,<1%,0%,<.5%,0%,0%,<.5%,<.5%,<1%,<.5%,0%,0%,<.5%,0%,<1%,0%,<.5%,<.5%,0%,<.5%,<.5%,0%,<.5%,<.5%,0%,0%
How satisfied are you with the way things are going in your life these days?,[VOL] Racism/racial issues,<.5%,<.5%,0%,<1%,0%,0%,0%,<.5%,0%,0%,0%,<.5%,0%,<.5%,0%,0%,<.5%,0%,0%,0%,0%,<.5%,0%,0%,0%,1%,0%,0%,0%,<1%
How satisfied are you with the way things are going in your life these days?,[VOL] Dislike of opposing candidate (Trump or Biden),3%,3%,2%,2%,2%,4%,2%,2%,0%,9%,3%,2%,3%,2%,5%,3%,2%,3%,1%,7%,3%,2%,4%,3%,3%,0%,4%,3%,0%,0%
How satisfied are you with the way things are going in your life these days?,[VOL] Character/competence of candidate (Trump or Biden),4%,6%,2%,7%,1%,2%,5%,5%,3%,<1%,2%,5%,2%,7%,1%,3%,5%,<1%,1%,6%,4%,3%,6%,4%,4%,2%,5%,5%,2%,2%
How satisfied are you with the way things are going in your life these days?,[VOL] The Middle East/Israel/Palestinians,<1%,<.5%,2%,3%,<.5%,<1%,<1%,0%,3%,<1%,<1%,1%,0%,0%,<1%,3%,<.5%,3%,3%,0%,1%,<1%,<.5%,2%,0%,2%,2%,0%,0%,2%
How satisfied are you with the way things are going in your life these days?,[VOL] Taxes,1%,<1%,1%,5%,0%,<.5%,<1%,<.5%,<.5%,5%,<1%,1%,0%,<1%,2%,2%,<1%,3%,0%,0%,<1%,2%,<.5%,<.5%,1%,2%,<1%,<.5%,5%,1%
How satisfied are you with the way things are going in your life these days?,[VOL] Student loans,<.5%,<.5%,0%,<.5%,0%,<1%,0%,<.5%,0%,1%,<1%,0%,<.5%,0%,2%,0%,<.5%,<1%,0%,0%,<1%,0%,0%,<1%,0%,0%,<1%,0%,0%,0%
How satisfied are you with the way things are going in your life these days?,[VOL] Other (specify),8%,9%,7%,4%,9%,11%,7%,6%,9%,12%,8%,8%,6%,7%,15%,9%,8%,11%,7%,6%,7%,11%,5%,9%,6%,15%,11%,5%,7%,10%
How satisfied are you with the way things are going in your life these days?,[VOL] Don't know/Refused,11%,8%,13%,16%,14%,8%,9%,7%,17%,18%,5%,14%,5%,8%,5%,21%,11%,18%,8%,4%,12%,8%,12%,13%,7%,17%,10%,7%,15%,21%
How satisfied are you with the way things are going in your life these days?,Number of respondents,513,272,237,94,105,173,117,330,104,68,222,289,158,172,56,114,307,73,75,58,204,184,125,217,246,50,173,214,47,79
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,48%,51%,16%,23%,29%,27%,64%,21%,13%,36%,63%,26%,39%,10%,24%,60%,14%,15%,12%,40%,35%,25%,42%,49%,9%,33%,43%,9%,15%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"Thinking about the nation's economy, how would you rate economic conditions today?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"Thinking about the nation's economy, how would you rate economic conditions today?",Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties)
How satisfied are you with the way things are going in your life these days?,"Thinking about the nation's economy, how would you rate economic conditions today?",Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Hispanic,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",Maricopa County,North / East,Pima County,West,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy,Oth.
How satisfied are you with the way things are going in your life these days?,Excellent,4%,3%,4%,0%,0%,4%,8%,4%,0%,8%,5%,3%,6%,3%,3%,4%,3%,5%,6%,0%,2%,4%,6%,8%,0%,2%,10%,0%,2%,1%
How satisfied are you with the way things are going in your life these days?,Good,17%,15%,19%,6%,8%,22%,24%,19%,6%,20%,24%,13%,24%,16%,22%,8%,18%,11%,15%,20%,15%,20%,15%,32%,5%,8%,40%,5%,3%,9%
How satisfied are you with the way things are going in your life these days?,Only fair,27%,29%,25%,38%,32%,23%,26%,27%,30%,30%,27%,27%,25%,28%,37%,27%,32%,24%,24%,9%,29%,33%,18%,36%,19%,32%,34%,19%,32%,35%
How satisfied are you with the way things are going in your life these days?,Poor,52%,52%,51%,55%,60%,51%,41%,51%,62%,42%,44%,56%,45%,54%,39%,60%,46%,58%,53%,71%,53%,43%,61%,23%,76%,54%,17%,76%,59%,53%
