itm,v1,registered_voters_registered_voters,gender_men,gender_women,age_18_29,age_30_44,age_45_64,age_65,race_ethnicity_white,race_ethnicity_black,race_ethnicity_oth,education_b_a,education_no_b_a,race_education_white_college,race_education_white_no_college,race_education_non_white_college,race_education_non_white_no_college,region_dane,region_east_north,region_milwau_city,region_milwau_suburbs,region_west,neighborhood_type_city,neighborhood_type_suburb,neighborhood_type_rural_small_town,x2024_vote_head_to_head_biden,x2024_vote_head_to_head_trump,x2024_vote_head_to_head_oth,x2024_vote_includes_third_parties_biden,x2024_vote_includes_third_parties_trump,x2024_vote_includes_third_parties_kennedy
How satisfied are you with the way things are going in your life these days?,NET Unfavorable,54%,61%,46%,50%,49%,62%,47%,56%,5%,51%,50%,55%,52%,57%,27%,36%,27%,65%,19%,51%,62%,28%,51%,65%,11%,94%,79%,8%,96%,57%
How satisfied are you with the way things are going in your life these days?,Number of respondents,533,258,271,67,99,175,184,464,18,38,253,277,222,240,25,30,62,237,47,105,82,113,146,274,272,229,32,234,196,42
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,46%,54%,14%,20%,35%,29%,85%,4%,9%,36%,63%,31%,53%,4%,9%,11%,46%,8%,19%,16%,21%,27%,52%,47%,45%,7%,38%,38%,10%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,Robert F. Kennedy Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,Robert F. Kennedy Jr.,Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties)
How satisfied are you with the way things are going in your life these days?,Robert F. Kennedy Jr.,Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Black,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",Dane,East / North,Milwau. City,Milwau. Suburbs,West,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy
How satisfied are you with the way things are going in your life these days?,Very favorable,7%,7%,7%,12%,12%,5%,2%,5%,3%,18%,6%,7%,5%,6%,10%,9%,0%,9%,6%,4%,10%,3%,5%,9%,3%,10%,15%,3%,6%,26%
How satisfied are you with the way things are going in your life these days?,Somewhat favorable,30%,31%,29%,34%,33%,36%,20%,29%,53%,29%,29%,31%,31%,28%,20%,46%,16%,35%,33%,25%,30%,30%,24%,33%,18%,41%,38%,11%,41%,63%
How satisfied are you with the way things are going in your life these days?,Somewhat unfavorable,17%,19%,16%,11%,20%,18%,19%,18%,2%,14%,20%,16%,20%,18%,17%,8%,20%,17%,15%,21%,13%,16%,18%,17%,21%,15%,11%,21%,16%,0%
How satisfied are you with the way things are going in your life these days?,Very unfavorable,23%,22%,25%,11%,15%,20%,39%,24%,15%,23%,28%,21%,27%,23%,36%,15%,36%,21%,30%,22%,19%,26%,25%,22%,39%,9%,13%,48%,10%,4%
How satisfied are you with the way things are going in your life these days?,[VOL] Have not heard of,7%,7%,7%,13%,6%,6%,5%,6%,23%,5%,4%,8%,4%,8%,5%,15%,7%,5%,10%,6%,9%,10%,4%,7%,5%,7%,12%,4%,8%,0%
How satisfied are you with the way things are going in your life these days?,[VOL] Don't know/Refused,16%,14%,17%,19%,14%,15%,16%,17%,3%,11%,13%,17%,13%,19%,12%,7%,20%,13%,5%,22%,19%,15%,24%,12%,15%,18%,11%,13%,19%,7%
How satisfied are you with the way things are going in your life these days?,NET Favorable,37%,38%,35%,46%,45%,41%,21%,34%,56%,46%,36%,37%,36%,33%,30%,55%,16%,44%,39%,29%,40%,33%,29%,43%,21%,51%,53%,14%,47%,89%
How satisfied are you with the way things are going in your life these days?,NET Unfavorable,41%,41%,41%,22%,34%,38%,58%,43%,17%,37%,47%,37%,47%,40%,52%,22%,56%,38%,46%,43%,32%,42%,43%,39%,59%,24%,24%,69%,27%,4%
How satisfied are you with the way things are going in your life these days?,Number of respondents,533,258,271,67,99,175,184,464,18,38,253,277,222,240,25,30,62,237,47,105,82,113,146,274,272,229,32,234,196,42
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,46%,54%,14%,20%,35%,29%,85%,4%,9%,36%,63%,31%,53%,4%,9%,11%,46%,8%,19%,16%,21%,27%,52%,47%,45%,7%,38%,38%,10%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"Joe Rogan [roh-gun], the podcast host",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"Joe Rogan [roh-gun], the podcast host",Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties)
How satisfied are you with the way things are going in your life these days?,"Joe Rogan [roh-gun], the podcast host",Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Black,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",Dane,East / North,Milwau. City,Milwau. Suburbs,West,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy
How satisfied are you with the way things are going in your life these days?,Very favorable,11%,15%,7%,16%,18%,9%,6%,10%,0%,22%,8%,12%,8%,12%,10%,12%,5%,14%,2%,12%,10%,6%,10%,14%,3%,22%,0%,3%,21%,12%
How satisfied are you with the way things are going in your life these days?,Somewhat favorable,18%,24%,14%,24%,27%,20%,7%,18%,32%,9%,19%,18%,19%,17%,15%,19%,18%,17%,21%,16%,22%,20%,18%,17%,10%,28%,5%,7%,28%,21%
How satisfied are you with the way things are going in your life these days?,Somewhat unfavorable,11%,12%,11%,19%,12%,13%,6%,11%,3%,19%,15%,9%,15%,8%,14%,15%,13%,13%,21%,6%,6%,15%,9%,11%,15%,6%,21%,14%,5%,13%
How satisfied are you with the way things are going in your life these days?,Very unfavorable,18%,12%,22%,17%,18%,17%,21%,19%,17%,17%,25%,15%,25%,16%,32%,11%,24%,13%,18%,29%,17%,16%,23%,17%,30%,6%,17%,34%,6%,9%
How satisfied are you with the way things are going in your life these days?,[VOL] Have not heard of,24%,20%,27%,7%,9%,22%,43%,24%,44%,8%,18%,27%,18%,28%,17%,23%,20%,27%,19%,17%,27%,26%,19%,25%,27%,20%,27%,26%,20%,33%
How satisfied are you with the way things are going in your life these days?,[VOL] Don't know/Refused,18%,17%,19%,18%,16%,20%,17%,18%,3%,25%,15%,19%,15%,19%,13%,20%,19%,16%,19%,20%,17%,16%,21%,17%,16%,18%,29%,15%,19%,12%
How satisfied are you with the way things are going in your life these days?,NET Favorable,29%,39%,21%,39%,45%,29%,13%,28%,32%,32%,27%,30%,27%,29%,25%,31%,24%,31%,23%,29%,32%,26%,28%,31%,13%,50%,5%,10%,49%,33%
How satisfied are you with the way things are going in your life these days?,NET Unfavorable,29%,24%,33%,36%,30%,29%,27%,29%,21%,36%,40%,24%,40%,24%,46%,26%,37%,26%,39%,35%,23%,32%,32%,27%,45%,12%,39%,48%,12%,23%
How satisfied are you with the way things are going in your life these days?,Number of respondents,533,258,271,67,99,175,184,464,18,38,253,277,222,240,25,30,62,237,47,105,82,113,146,274,272,229,32,234,196,42
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,46%,54%,14%,20%,35%,29%,85%,4%,9%,36%,63%,31%,53%,4%,9%,11%,46%,8%,19%,16%,21%,27%,52%,47%,45%,7%,38%,38%,10%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,What one issue is most important in deciding your vote this November?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,What one issue is most important in deciding your vote this November?,Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties)
How satisfied are you with the way things are going in your life these days?,What one issue is most important in deciding your vote this November?,Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Black,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",Dane,East / North,Milwau. City,Milwau. Suburbs,West,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy
How satisfied are you with the way things are going in your life these days?,[VOL] The economy (including jobs and the stock market),20%,22%,18%,16%,18%,26%,15%,19%,28%,18%,20%,20%,21%,18%,6%,29%,11%,26%,26%,16%,8%,20%,15%,22%,9%,32%,11%,8%,33%,17%
How satisfied are you with the way things are going in your life these days?,[VOL] Inflation and the cost of living,7%,11%,5%,11%,8%,10%,2%,7%,5%,14%,5%,8%,4%,8%,13%,10%,3%,10%,12%,6%,3%,8%,5%,8%,5%,9%,15%,<.5%,9%,8%
How satisfied are you with the way things are going in your life these days?,[VOL] Abortion,12%,4%,19%,12%,12%,9%,14%,13%,0%,6%,15%,10%,15%,13%,13%,0%,15%,9%,10%,20%,9%,12%,18%,9%,19%,5%,9%,22%,5%,8%
How satisfied are you with the way things are going in your life these days?,[VOL] Immigration,13%,15%,12%,3%,4%,17%,18%,15%,3%,2%,10%,14%,10%,17%,9%,0%,7%,15%,2%,10%,19%,5%,12%,16%,1%,25%,9%,1%,28%,8%
How satisfied are you with the way things are going in your life these days?,[VOL] Crime,<.5%,<.5%,<.5%,<1%,0%,0%,<.5%,<.5%,0%,0%,<.5%,<.5%,<.5%,0%,0%,0%,0%,<.5%,0%,<1%,0%,0%,1%,0%,<.5%,<.5%,0%,<.5%,<.5%,0%
How satisfied are you with the way things are going in your life these days?,[VOL] Gun policies,1%,1%,1%,5%,1%,0%,1%,1%,0%,1%,<.5%,2%,0%,2%,3%,0%,2%,2%,0%,<1%,0%,1%,<.5%,2%,<1%,<1%,9%,<1%,<1%,6%
How satisfied are you with the way things are going in your life these days?,[VOL] Health care,3%,1%,4%,2%,4%,4%,2%,2%,22%,7%,2%,4%,2%,2%,0%,19%,1%,3%,2%,8%,2%,5%,5%,2%,6%,<1%,0%,5%,1%,7%
How satisfied are you with the way things are going in your life these days?,[VOL] Education,<1%,<.5%,<1%,0%,2%,<.5%,<1%,<1%,0%,3%,<1%,<1%,<1%,<.5%,0%,3%,0%,1%,0%,<.5%,0%,<.5%,<.5%,<1%,<1%,<.5%,4%,<1%,0%,4%
How satisfied are you with the way things are going in your life these days?,[VOL] Foreign policy,7%,9%,6%,10%,6%,7%,6%,7%,0%,7%,8%,7%,8%,8%,16%,0%,7%,7%,3%,7%,10%,8%,8%,7%,8%,7%,2%,9%,7%,9%
How satisfied are you with the way things are going in your life these days?,[VOL] Russia/the war in Ukraine,<.5%,<.5%,<.5%,0%,0%,0%,<1%,<.5%,0%,0%,<.5%,<.5%,<.5%,<.5%,0%,0%,2%,<.5%,0%,0%,0%,0%,<1%,<.5%,<1%,0%,0%,<1%,0%,0%
How satisfied are you with the way things are going in your life these days?,[VOL] China,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
How satisfied are you with the way things are going in your life these days?,[VOL] Climate change,1%,2%,<.5%,0%,<1%,<.5%,3%,1%,0%,2%,2%,<.5%,2%,<1%,4%,0%,3%,<1%,1%,0%,2%,2%,0%,1%,2%,0%,0%,3%,0%,0%
How satisfied are you with the way things are going in your life these days?,[VOL] The state of democracy/corruption,5%,6%,4%,<1%,7%,3%,10%,6%,4%,1%,10%,3%,11%,3%,3%,2%,15%,3%,6%,8%,2%,6%,7%,4%,10%,<1%,3%,11%,<1%,2%
How satisfied are you with the way things are going in your life these days?,[VOL] Election integrity,<.5%,<.5%,<.5%,0%,0%,<.5%,<.5%,<.5%,2%,0%,<.5%,0%,<.5%,0%,2%,0%,0%,<.5%,<1%,0%,0%,<1%,0%,0%,<.5%,<.5%,0%,<.5%,<.5%,0%
How satisfied are you with the way things are going in your life these days?,[VOL] Equality/inequality,<1%,0%,1%,<1%,2%,<1%,0%,<1%,0%,3%,<.5%,1%,<.5%,<1%,0%,3%,0%,<1%,4%,<1%,0%,1%,0%,<1%,1%,<.5%,0%,2%,<.5%,0%
How satisfied are you with the way things are going in your life these days?,[VOL] Polarization/division,<.5%,<.5%,<.5%,<1%,0%,0%,<1%,<.5%,0%,0%,<.5%,<.5%,<.5%,<.5%,0%,0%,0%,<1%,0%,0%,0%,<1%,<.5%,<.5%,<1%,0%,0%,<1%,0%,0%
How satisfied are you with the way things are going in your life these days?,[VOL] Racism/racial issues,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
How satisfied are you with the way things are going in your life these days?,[VOL] Dislike of opposing candidate (Trump or Biden),5%,4%,6%,0%,10%,3%,6%,5%,5%,3%,3%,6%,3%,6%,0%,6%,3%,4%,4%,4%,12%,7%,3%,5%,8%,2%,3%,9%,2%,8%
How satisfied are you with the way things are going in your life these days?,[VOL] Character/competence of candidate (Trump or Biden),6%,6%,7%,3%,6%,7%,6%,6%,2%,8%,8%,5%,8%,6%,5%,1%,12%,4%,3%,4%,13%,4%,8%,7%,8%,5%,7%,9%,3%,2%
How satisfied are you with the way things are going in your life these days?,[VOL] The Middle East/Israel/Palestinians,1%,1%,2%,8%,<1%,<.5%,<.5%,<1%,3%,6%,2%,1%,2%,<.5%,0%,7%,0%,2%,4%,2%,<.5%,1%,1%,2%,2%,<.5%,7%,2%,0%,2%
How satisfied are you with the way things are going in your life these days?,[VOL] Taxes,<1%,<.5%,<1%,0%,1%,<1%,0%,<1%,0%,0%,<1%,<.5%,<1%,<1%,0%,0%,2%,<1%,0%,0%,0%,1%,0%,<1%,<1%,<.5%,0%,<1%,<1%,0%
How satisfied are you with the way things are going in your life these days?,[VOL] Student loans,<1%,<1%,<1%,2%,<.5%,1%,0%,<1%,2%,0%,1%,<.5%,1%,<.5%,3%,0%,0%,<.5%,1%,3%,0%,<1%,2%,0%,1%,0%,0%,2%,0%,0%
How satisfied are you with the way things are going in your life these days?,[VOL] Other (specify),6%,7%,6%,6%,8%,5%,7%,6%,3%,12%,5%,7%,4%,7%,10%,9%,8%,5%,8%,6%,10%,5%,7%,6%,6%,5%,17%,6%,4%,15%
How satisfied are you with the way things are going in your life these days?,[VOL] Don't know/Refused,7%,8%,7%,18%,7%,4%,6%,6%,20%,6%,6%,8%,5%,7%,13%,11%,9%,5%,13%,6%,11%,10%,5%,7%,8%,7%,4%,6%,5%,4%
How satisfied are you with the way things are going in your life these days?,Number of respondents,533,258,271,67,99,175,184,464,18,38,253,277,222,240,25,30,62,237,47,105,82,113,146,274,272,229,32,234,196,42
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,46%,54%,14%,20%,35%,29%,85%,4%,9%,36%,63%,31%,53%,4%,9%,11%,46%,8%,19%,16%,21%,27%,52%,47%,45%,7%,38%,38%,10%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"Thinking about the nation's economy, how would you rate economic conditions today?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"Thinking about the nation's economy, how would you rate economic conditions today?",Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties)
How satisfied are you with the way things are going in your life these days?,"Thinking about the nation's economy, how would you rate economic conditions today?",Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Black,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",Dane,East / North,Milwau. City,Milwau. Suburbs,West,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy
How satisfied are you with the way things are going in your life these days?,Excellent,4%,5%,2%,<1%,4%,4%,4%,3%,0%,11%,8%,<1%,6%,1%,24%,0%,9%,4%,5%,0%,3%,5%,4%,3%,7%,<.5%,0%,8%,<.5%,3%
How satisfied are you with the way things are going in your life these days?,Good,25%,25%,25%,14%,30%,17%,39%,27%,13%,24%,30%,23%,33%,23%,11%,26%,44%,21%,31%,25%,21%,31%,24%,23%,48%,5%,2%,54%,5%,4%
How satisfied are you with the way things are going in your life these days?,Only fair,28%,27%,29%,44%,29%,26%,21%,29%,47%,11%,27%,29%,28%,30%,27%,22%,28%,27%,25%,30%,32%,31%,29%,26%,33%,20%,42%,31%,20%,41%
How satisfied are you with the way things are going in your life these days?,Poor,43%,42%,43%,41%,38%,52%,36%,42%,40%,51%,34%,47%,33%,46%,39%,48%,19%,49%,35%,45%,45%,31%,44%,47%,11%,75%,56%,6%,75%,52%
How satisfied are you with the way things are going in your life these days?,[VOL] Don't know/Refused,<.5%,0%,<1%,0%,0%,<1%,0%,0%,0%,4%,0%,<1%,0%,0%,0%,4%,0%,0%,4%,0%,0%,2%,0%,0%,<1%,0%,0%,<1%,0%,0%
How satisfied are you with the way things are going in your life these days?,NET Excellent/good,29%,31%,27%,15%,33%,21%,43%,30%,13%,35%,38%,24%,39%,24%,35%,26%,53%,25%,36%,25%,24%,36%,28%,26%,55%,5%,2%,62%,5%,7%
How satisfied are you with the way things are going in your life these days?,NET Fair/poor,71%,69%,72%,85%,67%,78%,57%,70%,87%,62%,62%,76%,61%,76%,65%,71%,47%,75%,60%,75%,76%,62%,72%,74%,44%,95%,98%,37%,95%,93%
How satisfied are you with the way things are going in your life these days?,Number of respondents,533,258,271,67,99,175,184,464,18,38,253,277,222,240,25,30,62,237,47,105,82,113,146,274,272,229,32,234,196,42
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,46%,54%,14%,20%,35%,29%,85%,4%,9%,36%,63%,31%,53%,4%,9%,11%,46%,8%,19%,16%,21%,27%,52%,47%,45%,7%,38%,38%,10%
