itm,v1,registered_voters_registered_voters,gender_men,gender_women,age_18_29,age_30_44,age_45_64,age_65,race_ethnicity_white,race_ethnicity_black,race_ethnicity_oth,education_b_a,education_no_b_a,race_education_white_college,race_education_white_no_college,race_education_non_white_college,race_education_non_white_no_college,region_detroit,region_detroit_metro,region_east,region_north,region_west,neighborhood_type_city,neighborhood_type_suburb,neighborhood_type_rural_small_town,x2024_vote_head_to_head_biden,x2024_vote_head_to_head_trump,x2024_vote_head_to_head_oth,x2024_vote_includes_third_parties_biden,x2024_vote_includes_third_parties_trump,x2024_vote_includes_third_parties_kennedy
How satisfied are you with the way things are going in your life these days?,"Joe Rogan [roh-gun], the podcast host",Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Black,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",Detroit,Detroit Metro,East,North,West,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy
How satisfied are you with the way things are going in your life these days?,Very favorable,11%,15%,7%,14%,16%,11%,4%,13%,2%,7%,6%,14%,7%,16%,2%,5%,10%,7%,13%,13%,13%,13%,8%,15%,1%,21%,6%,1%,23%,8%
How satisfied are you with the way things are going in your life these days?,Somewhat favorable,22%,27%,18%,44%,27%,21%,8%,21%,19%,37%,17%,25%,19%,23%,14%,33%,13%,26%,20%,23%,21%,16%,23%,24%,11%,33%,17%,9%,31%,32%
How satisfied are you with the way things are going in your life these days?,Somewhat unfavorable,13%,10%,15%,13%,15%,12%,11%,13%,16%,15%,17%,11%,15%,11%,24%,12%,11%,13%,12%,16%,13%,12%,13%,13%,21%,6%,15%,23%,6%,9%
How satisfied are you with the way things are going in your life these days?,Very unfavorable,19%,20%,18%,12%,20%,15%,25%,18%,18%,23%,27%,14%,28%,13%,28%,17%,24%,17%,20%,14%,24%,29%,20%,14%,30%,10%,16%,32%,8%,19%
How satisfied are you with the way things are going in your life these days?,[VOL] Have not heard of,21%,13%,28%,11%,14%,23%,30%,22%,26%,10%,20%,21%,17%,23%,22%,17%,19%,19%,26%,19%,17%,18%,21%,22%,25%,18%,21%,22%,19%,14%
How satisfied are you with the way things are going in your life these days?,[VOL] Don't know/Refused,14%,14%,14%,6%,9%,17%,21%,14%,19%,8%,13%,15%,14%,14%,9%,16%,22%,18%,9%,14%,12%,12%,15%,14%,12%,13%,24%,13%,13%,19%
How satisfied are you with the way things are going in your life these days?,NET Favorable,33%,42%,26%,58%,43%,32%,13%,34%,21%,44%,24%,39%,26%,39%,17%,38%,23%,34%,33%,36%,35%,29%,31%,39%,12%,53%,24%,10%,53%,41%
How satisfied are you with the way things are going in your life these days?,NET Unfavorable,32%,31%,33%,25%,34%,28%,36%,30%,33%,38%,44%,25%,43%,24%,52%,29%,35%,30%,32%,30%,36%,41%,33%,26%,51%,16%,32%,55%,14%,27%
How satisfied are you with the way things are going in your life these days?,Number of respondents,520,282,235,73,147,162,121,397,69,40,239,278,194,201,38,71,33,174,164,75,74,67,265,188,223,247,50,193,200,48
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,50%,49%,16%,24%,31%,25%,74%,12%,11%,31%,67%,24%,49%,7%,16%,6%,33%,32%,16%,14%,12%,50%,38%,42%,49%,9%,36%,40%,10%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,What one issue is most important in deciding your vote this November?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,What one issue is most important in deciding your vote this November?,Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties)
How satisfied are you with the way things are going in your life these days?,What one issue is most important in deciding your vote this November?,Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Black,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",Detroit,Detroit Metro,East,North,West,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy
How satisfied are you with the way things are going in your life these days?,[VOL] The economy (including jobs and the stock market),20%,20%,19%,21%,15%,24%,19%,20%,16%,19%,21%,18%,21%,20%,20%,16%,11%,23%,16%,23%,20%,16%,21%,19%,16%,24%,14%,15%,22%,21%
How satisfied are you with the way things are going in your life these days?,[VOL] Inflation and the cost of living,7%,9%,5%,7%,9%,6%,4%,7%,6%,8%,5%,8%,7%,7%,0%,10%,7%,8%,5%,4%,13%,9%,7%,7%,4%,11%,0%,4%,11%,8%
How satisfied are you with the way things are going in your life these days?,[VOL] Abortion,11%,4%,18%,16%,9%,9%,14%,12%,2%,18%,12%,10%,12%,11%,12%,9%,12%,7%,15%,7%,15%,14%,10%,11%,21%,2%,16%,21%,2%,11%
How satisfied are you with the way things are going in your life these days?,[VOL] Immigration,10%,13%,7%,6%,5%,13%,13%,12%,2%,3%,7%,11%,8%,14%,2%,3%,5%,6%,11%,18%,7%,6%,6%,16%,<.5%,19%,<1%,<.5%,23%,2%
How satisfied are you with the way things are going in your life these days?,[VOL] Crime,<1%,<1%,<1%,3%,0%,<1%,0%,<.5%,0%,4%,0%,<1%,0%,<1%,0%,3%,0%,0%,0%,2%,3%,0%,0%,2%,0%,1%,0%,0%,2%,0%
How satisfied are you with the way things are going in your life these days?,[VOL] Gun policies,<1%,<1%,<.5%,2%,<1%,<.5%,0%,<1%,0%,0%,<1%,<1%,<1%,<1%,0%,0%,0%,1%,<1%,0%,0%,0%,<1%,<.5%,0%,<1%,2%,0%,<.5%,5%
How satisfied are you with the way things are going in your life these days?,[VOL] Health care,3%,<.5%,5%,<.5%,3%,4%,2%,<1%,9%,7%,2%,3%,2%,<.5%,1%,11%,3%,3%,3%,1%,3%,5%,3%,2%,5%,1%,0%,4%,0%,4%
How satisfied are you with the way things are going in your life these days?,[VOL] Education,<.5%,0%,<1%,0%,<1%,<1%,0%,<.5%,<1%,0%,<1%,<.5%,1%,0%,0%,<1%,0%,0%,<.5%,<1%,1%,2%,<.5%,0%,<1%,0%,0%,<1%,0%,0%
How satisfied are you with the way things are going in your life these days?,[VOL] Foreign policy,5%,4%,6%,7%,5%,3%,6%,5%,7%,2%,5%,5%,4%,6%,5%,4%,11%,6%,2%,3%,9%,8%,5%,3%,3%,5%,13%,3%,5%,16%
How satisfied are you with the way things are going in your life these days?,[VOL] Russia/the war in Ukraine,<.5%,<.5%,<.5%,0%,<1%,0%,0%,<.5%,0%,0%,<1%,0%,<1%,0%,0%,0%,0%,0%,<.5%,<1%,0%,0%,0%,<1%,<.5%,0%,1%,<.5%,0%,0%
How satisfied are you with the way things are going in your life these days?,[VOL] China,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
How satisfied are you with the way things are going in your life these days?,[VOL] Climate change,<1%,<1%,<1%,0%,2%,<1%,0%,<1%,0%,2%,2%,0%,2%,0%,4%,0%,0%,<.5%,1%,0%,2%,0%,2%,0%,2%,0%,0%,2%,0%,<1%
How satisfied are you with the way things are going in your life these days?,[VOL] The state of democracy/corruption,5%,5%,5%,1%,3%,7%,8%,6%,4%,1%,11%,2%,13%,2%,2%,3%,5%,6%,5%,3%,4%,4%,6%,4%,10%,2%,1%,11%,2%,0%
How satisfied are you with the way things are going in your life these days?,[VOL] Election integrity,1%,2%,<.5%,0%,<1%,<.5%,3%,1%,0%,0%,1%,<1%,2%,<1%,0%,0%,0%,2%,<.5%,2%,2%,0%,1%,1%,1%,1%,0%,1%,1%,0%
How satisfied are you with the way things are going in your life these days?,[VOL] Equality/inequality,2%,1%,3%,6%,1%,2%,1%,2%,5%,0%,1%,2%,1%,2%,1%,3%,9%,3%,<.5%,0%,2%,5%,2%,<.5%,4%,<1%,0%,3%,<1%,<1%
How satisfied are you with the way things are going in your life these days?,[VOL] Polarization/division,<.5%,0%,<.5%,0%,<1%,0%,0%,<.5%,0%,0%,<1%,0%,<1%,0%,0%,0%,0%,0%,<1%,0%,0%,0%,0%,<.5%,<.5%,0%,0%,0%,0%,2%
How satisfied are you with the way things are going in your life these days?,[VOL] Racism/racial issues,<.5%,<.5%,<.5%,0%,<1%,<.5%,0%,0%,2%,0%,0%,<.5%,0%,0%,0%,2%,2%,<.5%,0%,0%,0%,1%,<.5%,0%,0%,0%,3%,0%,0%,0%
How satisfied are you with the way things are going in your life these days?,[VOL] Dislike of opposing candidate (Trump or Biden),6%,7%,4%,6%,4%,7%,4%,6%,6%,<1%,4%,7%,3%,7%,8%,2%,5%,5%,6%,11%,1%,7%,5%,7%,8%,4%,6%,9%,5%,4%
How satisfied are you with the way things are going in your life these days?,[VOL] Character/competence of candidate (Trump or Biden),8%,8%,7%,3%,10%,8%,9%,8%,7%,8%,9%,7%,8%,7%,11%,6%,0%,10%,9%,4%,8%,<1%,10%,7%,9%,8%,6%,8%,8%,11%
How satisfied are you with the way things are going in your life these days?,[VOL] The Middle East/Israel/Palestinians,2%,3%,2%,3%,4%,<1%,<1%,2%,4%,3%,3%,2%,2%,2%,7%,2%,0%,2%,3%,0%,4%,3%,3%,0%,3%,<.5%,10%,2%,<.5%,5%
How satisfied are you with the way things are going in your life these days?,[VOL] Taxes,<1%,2%,0%,2%,<1%,1%,0%,1%,0%,0%,0%,1%,0%,2%,0%,0%,0%,<1%,2%,0%,0%,0%,0%,2%,0%,2%,0%,0%,2%,0%
How satisfied are you with the way things are going in your life these days?,[VOL] Student loans,1%,<1%,2%,<1%,<1%,2%,<1%,<.5%,7%,0%,2%,<.5%,<1%,0%,8%,2%,3%,2%,<1%,0%,0%,3%,2%,0%,1%,<.5%,4%,1%,<.5%,0%
How satisfied are you with the way things are going in your life these days?,[VOL] Other (specify),6%,8%,4%,5%,8%,6%,6%,6%,7%,<1%,5%,7%,6%,6%,<1%,5%,16%,3%,7%,7%,6%,12%,3%,8%,5%,7%,9%,6%,6%,6%
How satisfied are you with the way things are going in your life these days?,[VOL] Don't know/Refused,10%,10%,11%,11%,16%,4%,9%,8%,14%,23%,6%,12%,4%,10%,17%,19%,10%,12%,11%,14%,<.5%,5%,12%,10%,8%,12%,14%,8%,10%,3%
How satisfied are you with the way things are going in your life these days?,Number of respondents,520,282,235,73,147,162,121,397,69,40,239,278,194,201,38,71,33,174,164,75,74,67,265,188,223,247,50,193,200,48
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,50%,49%,16%,24%,31%,25%,74%,12%,11%,31%,67%,24%,49%,7%,16%,6%,33%,32%,16%,14%,12%,50%,38%,42%,49%,9%,36%,40%,10%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"Thinking about the nation's economy, how would you rate economic conditions today?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"Thinking about the nation's economy, how would you rate economic conditions today?",Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties)
How satisfied are you with the way things are going in your life these days?,"Thinking about the nation's economy, how would you rate economic conditions today?",Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Black,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",Detroit,Detroit Metro,East,North,West,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy
How satisfied are you with the way things are going in your life these days?,Excellent,2%,2%,2%,0%,0%,2%,7%,3%,0%,0%,3%,2%,4%,3%,0%,0%,3%,5%,<1%,1%,<1%,2%,4%,<1%,6%,0%,0%,7%,0%,0%
How satisfied are you with the way things are going in your life these days?,Good,17%,15%,18%,6%,11%,12%,34%,17%,14%,16%,22%,14%,22%,14%,21%,13%,20%,14%,22%,16%,13%,19%,18%,15%,38%,2%,1%,43%,2%,6%
How satisfied are you with the way things are going in your life these days?,Only fair,29%,26%,33%,28%,33%,33%,23%,26%,47%,41%,37%,26%,34%,21%,52%,41%,46%,29%,28%,27%,28%,47%,30%,23%,39%,20%,36%,35%,19%,35%
How satisfied are you with the way things are going in your life these days?,Poor,51%,55%,47%,65%,55%,52%,36%,53%,39%,43%,37%,58%,39%,61%,27%,46%,31%,52%,49%,54%,56%,33%,48%,60%,17%,77%,61%,15%,78%,58%
How satisfied are you with the way things are going in your life these days?,[VOL] Don't know/Refused,<1%,<1%,0%,0%,<1%,1%,0%,<1%,0%,0%,1%,<.5%,1%,<.5%,0%,0%,0%,0%,0%,1%,3%,0%,<.5%,1%,<.5%,<.5%,2%,<.5%,<1%,0%
How satisfied are you with the way things are going in your life these days?,NET Excellent/good,19%,18%,20%,6%,11%,13%,42%,20%,14%,16%,25%,16%,25%,17%,21%,13%,23%,19%,23%,17%,13%,20%,22%,16%,43%,2%,1%,50%,2%,6%
How satisfied are you with the way things are going in your life these days?,NET Fair/poor,80%,82%,80%,94%,89%,86%,58%,79%,86%,84%,74%,84%,73%,82%,79%,87%,77%,81%,77%,81%,84%,80%,78%,83%,56%,97%,97%,50%,97%,94%
How satisfied are you with the way things are going in your life these days?,Number of respondents,520,282,235,73,147,162,121,397,69,40,239,278,194,201,38,71,33,174,164,75,74,67,265,188,223,247,50,193,200,48
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,50%,49%,16%,24%,31%,25%,74%,12%,11%,31%,67%,24%,49%,7%,16%,6%,33%,32%,16%,14%,12%,50%,38%,42%,49%,9%,36%,40%,10%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"Do you think abortion should be always legal, mostly legal, mostly illegal or always illegal?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"Do you think abortion should be always legal, mostly legal, mostly illegal or always illegal?",Registered Voters,Gender,Gender,Age,Age,Age,Age,Race/Ethnicity,Race/Ethnicity,Race/Ethnicity,Education,Education,Race/Education,Race/Education,Race/Education,Race/Education,Region,Region,Region,Region,Region,Neighborhood Type,Neighborhood Type,Neighborhood Type,2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Head to Head),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties),2024 Vote (Includes Third Parties)
How satisfied are you with the way things are going in your life these days?,"Do you think abortion should be always legal, mostly legal, mostly illegal or always illegal?",Registered Voters,Men,Women,18-29,30-44,45-64,65+,White,Black,Oth.,B.A.+,No B.A.,"White, college","White, no college","Non-white, college","Non-white, no college",Detroit,Detroit Metro,East,North,West,City,Suburb,Rural/ Small Town,Biden,Trump,Oth.,Biden,Trump,Kennedy
How satisfied are you with the way things are going in your life these days?,Always legal,36%,28%,44%,45%,42%,24%,38%,36%,44%,25%,44%,32%,43%,32%,48%,30%,58%,35%,42%,21%,32%,59%,40%,23%,61%,16%,25%,63%,15%,28%
How satisfied are you with the way things are going in your life these days?,Mostly legal,30%,30%,30%,26%,25%,36%,31%,30%,24%,37%,27%,31%,26%,32%,29%,31%,20%,36%,26%,26%,34%,24%,30%,31%,27%,31%,36%,26%,27%,55%
How satisfied are you with the way things are going in your life these days?,Mostly illegal,17%,20%,15%,20%,13%,22%,14%,18%,16%,18%,15%,19%,17%,18%,8%,21%,15%,12%,16%,28%,22%,9%,14%,24%,4%,29%,14%,3%,31%,12%
How satisfied are you with the way things are going in your life these days?,Always illegal,7%,6%,8%,3%,10%,5%,8%,7%,7%,10%,5%,8%,5%,8%,8%,8%,2%,8%,5%,8%,11%,2%,8%,7%,2%,10%,9%,3%,11%,0%
How satisfied are you with the way things are going in your life these days?,[VOL] Don't know/Refused,10%,16%,4%,6%,10%,12%,9%,10%,8%,10%,8%,11%,9%,10%,7%,10%,4%,9%,12%,16%,1%,5%,8%,14%,5%,13%,16%,5%,15%,5%
How satisfied are you with the way things are going in your life these days?,NET Legal,66%,58%,74%,72%,67%,60%,69%,66%,68%,62%,71%,63%,69%,64%,77%,61%,79%,70%,67%,47%,66%,84%,71%,54%,89%,47%,61%,90%,42%,83%
How satisfied are you with the way things are going in your life these days?,NET Illegal,24%,26%,22%,22%,23%,27%,22%,24%,23%,28%,21%,26%,22%,26%,16%,29%,18%,20%,20%,37%,32%,11%,22%,32%,6%,39%,24%,5%,42%,12%
How satisfied are you with the way things are going in your life these days?,Number of respondents,520,282,235,73,147,162,121,397,69,40,239,278,194,201,38,71,33,174,164,75,74,67,265,188,223,247,50,193,200,48
How satisfied are you with the way things are going in your life these days?,Percent of total electorate,100%,50%,49%,16%,24%,31%,25%,74%,12%,11%,31%,67%,24%,49%,7%,16%,6%,33%,32%,16%,14%,12%,50%,38%,42%,49%,9%,36%,40%,10%
How satisfied are you with the way things are going in your life these days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How satisfied are you with the way things are going in your life these days?,"Regardless of how you might vote, tell me whether you trust Joe Biden or Donald Trump to do a better job on each of the following:","Regardless of how you might vote, tell me whether you trust Joe Biden or Donald Trump to do a better job on each of the following:","Regardless of how you might vote, tell me whether you trust Joe Biden or Donald Trump to do a better job on each of the following:","Regardless of how you might vote, tell me whether you trust Joe Biden or Donald Trump to do a better job on each of the following:","Regardless of how you might vote, tell me whether you trust Joe Biden or Donald Trump to do a better job on each of the following:","Regardless of how you might vote, tell me whether you trust Joe Biden or Donald Trump to do a better job on each of the following:","Regardless of how you might vote, tell me whether you trust Joe Biden or Donald Trump to do a better job on each of the following:","Regardless of how you might vote, tell me whether you trust Joe Biden or Donald Trump to do a better job on each of the following:","Regardless of how you might vote, tell me whether you trust Joe Biden or Donald Trump to do a better job on each of the following:","Regardless of how you might vote, tell me whether you trust Joe Biden or Donald Trump to do a better job on each of the following:","Regardless of how you might vote, tell me whether you trust Joe Biden or Donald Trump to do a better job on each of the following:","Regardless of how you might vote, tell me whether you trust Joe Biden or Donald Trump to do a better job on each of the following:","Regardless of how you might vote, tell me whether you trust Joe Biden or Donald Trump to do a better job on each of the following:","Regardless of how you might vote, tell me whether you trust Joe Biden or Donald Trump to do a better job on each of the following:","Regardless of how you might vote, tell me whether you trust Joe Biden or Donald Trump to do a better job on each of the following:","Regardless of how you might vote, tell me whether you trust Joe Biden or Donald Trump to do a better job on each of the following:","Regardless of how you might vote, tell me whether you trust Joe Biden or Donald Trump to do a better job on each of the following:","Regardless of how you might vote, tell me whether you trust Joe Biden or Donald Trump to do a better job on each of the following:","Regardless of how you might vote, tell me whether you trust Joe Biden or Donald Trump to do a better job on each of the following:","Regardless of how you might vote, tell me whether you trust Joe Biden or Donald Trump to do a better job on each of the following:","Regardless of how you might vote, tell me whether you trust Joe Biden or Donald Trump to do a better job on each of the following:","Regardless of how you might vote, tell me whether you trust Joe Biden or Donald Trump to do a better job on each of the following:","Regardless of how you might vote, tell me whether you trust Joe Biden or Donald Trump to do a better job on each of the following:","Regardless of how you might vote, tell me whether you trust Joe Biden or Donald Trump to do a better job on each of the following:","Regardless of how you might vote, tell me whether you trust Joe Biden or Donald Trump to do a better job on each of the following:","Regardless of how you might vote, tell me whether you trust Joe Biden or Donald Trump to do a better job on each of the following:","Regardless of how you might vote, tell me whether you trust Joe Biden or Donald Trump to do a better job on each of the following:","Regardless of how you might vote, tell me whether you trust Joe Biden or Donald Trump to do a better job on each of the following:","Regardless of how you might vote, tell me whether you trust Joe Biden or Donald Trump to do a better job on each of the following:","Regardless of how you might vote, tell me whether you trust Joe Biden or Donald Trump to do a better job on each of the following:","Regardless of how you might vote, tell me whether you trust Joe Biden or Donald Trump to do a better job on each of the following:"
