ResponseId,Student,Q1,QNEW,Q2,Q3,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q5_8,Q5_9,Q6,Q7_x1,Q7_x4,Q7_x5,Q7_x6,Q7_x7,Q7_x8,Q7_x9,Q7_x10,Q7_x11,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q8_8,Q8_9,Q8_10,Q8_11,Q8_12,Q8_13,Q8_14,Q8_15,Q8_16,Q8_17,Q8_18,Q8_19,Q9,Q10,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_8,Q12_1,Q12_2,Q12_3,Q12_4,Q12_5,Q13,Q14,Q16_1,Q16_2,Q16_3,Q16_4,Q16_5,Q16_6,Q16_7,Q17,Q18,Q19,Q20_1,Q20_2,Q20_3,Q20_4,Q20_5,Q20_6,Q20_7,Q20_8,Q20_9,Q20_10,Q20_11,Q20_12,Q20_13,Q20_14,Q20_15,Q21_1,Q21_2,Q21_3,Q21_4,Q23_3,Q23_4,Q23_5,Q23_6,Q23_7,Q23_8,Q24_1,Q24_2,Q24_3,Q24_4,Q24_5,Q24_6,Q24_7,Q24_8,Q25_1,Q25_2,Q25_3,Q25_4,Q25_5,Q25_6,Q25_7,Q25_8,Q25_9,Q25_10,Q25_11,Q25_12,Q26_1,Q26_2,Q26_3,Q26_4,Q26_5,Q26_6,Q27,Q28_1,Q28_2,Q28_3,Q28_4,Q28_5,Q28_6,Q28_7,Q28_8,Q28_9,Q28_10,Q28_11,Q28_10_TEXT,Q29_1,Q29_2,Q29_3,Q29_4,Q30,Q31,Q32_1,Q32_2,Q32_3,Q32_4,Q34,Q35,Q36,Q37,Q39_1,Q39_2,Q39_3,Q39_4,Q39_5,QPID100,Q260,Q270,R01,R02,R03_1,R03_2,R03_3,R03_4,R03_5,R03_6,R03_7,R03_8,R03_9,R03_10,R04,xacslang,xhhno,xhispan,xppracem,xspanish,xurbanicity,ppage,ppeducat,ppeduc5,ppethm,ppgender,pphhsize,pphouse4,ppinc7,ppmarit5,ppmsacat,ppreg4,pprent,ppstaten,ppemploy,ppt18ov,ppkid017,PPREG9,weight
R_3dajEYV5fQXl9j0, ,1,1,1,3,2,3,3,2,1,1,2,2,1,2,2,2,3,2,3,4,1,4,3,4,4,4,4, , , , , , , ,4,4,4,4,4,4,4,4,3,1, ,2,2,3, ,2, ,3,1,2,3,1,3,1,2,3,3, ,2, ,3,4,2,1,3, , ,2,2,2,1, , ,1,1,3, , ,1,1,3,2,2,2,1,2, ,1, ,1,0,0,0,0,0,0,0,1,1, ,2, , , ,1, , ,1,2,1,2,2,2,3,2,3,2,0,0,1,1,0,1,1,0,1,0,0, ,3,3,3,3,3, ,2,2,2,2,3,2,2,1,4,4,3,2,2,3,11,5,2, ,1,3, , , , , , , , ,1,5,755528,1,1,1,2,19,2,2,1,2,5,4,1,5,1,3,1,73,2,3,2,7,0.7354
R_2laD9IrBXUrq8I1, ,1,2,2,4,3,3,3,3,3,3,1,3,3,2,2,2,2,2,2,2,2,2,2,3,3,3,3,4,3,3,3,3,3,4, , , , , , , , ,3,1,3, ,2,3,2, ,2, ,1,2,1,1,1,1,1,3,3,3, ,3,3, ,2,2,2,1,2, , , , ,2,2,1,1,2,1,2, , ,2,2,2,2,1,1,1, ,1, ,1,0,0,0,0,0,0,0, ,1, ,1,1,1, ,2,2, , , ,4,4,4,4,4,4,2,0,0,1,0,0,0,1,0,1,0,0, ,2,2,2,2,3, ,2,2,2,2,3,2,2,1,3,3,3,3,3,1,1,5,2, ,1,3, , , , , , , , ,1,5,755543,1,1,1,3,21,3,3,1,2,4,1,7,5,1,2,1,35,2,4,0,3,0.72
R_1BsqjuygRhko2Mc,1,1,2,1,2,3,3,2,2,3,3,3,3,2,3,3,2,3,3,3,2,2,3,3,2,3,4,4,3,3,4,1,4,2,6, , , , , , , , ,3,1,3, ,2,3,2, ,3, ,1,3,3,1,3,2,2,2,2,3, ,2,2, ,2,3,5,1,3, , , , ,3,3,3,3,2,2,3, , ,5,5,5,5,2,2,2, ,1, ,0,0,0,0,0,0,0,1, ,1, ,2,1,2, ,2,2, , , ,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,-1,2,2,2,2,3, ,2,2,2,2,3,2,3,1,2,4,4,3,3,3,11,4,4, ,1,1,1,1, , , , , , ,1,5,756493,1,2,1,3,20,3,3,2,2,1,1,1,5,1,3,1,59,3,1,0,5,1.4558
R_2eQoe2fbyxRlLFy, ,1,2,1,2,1,1,1,1,1,1,1,1,1,1,3,3,3,2,3,3,2,3,3,5,5,7,7,1,5,5,5,5,5,5, , , , , , , , ,4,1,2, ,1,2,1, ,1, ,2,2,2,3,2,1,1,2,1,4, ,1,1, ,1,2,4,3,3, , , , ,3,3,3,3,3,3,3, , ,3,2,2,4,1,1,2, ,1, ,0,0,0,0,0,0,1,0, ,1, ,2,1,2, ,2,2, , , ,2,2,2,2,1,2,1,1,0,0,0,0,0,1,1,1,0,0, ,1,1,1,1,3, ,2,2,2,1,1,1,2,1,4,4,3,4,4,1,4,2,1,1, , , , , , , , , , ,1,2,757578,2,1,1,1,22,3,3,4,1,4,1,7,5,1,3,1,74,2,4,0,7,0.7168
R_1yghmucZ7DtLMRn, ,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,2,2,2,3,5,6,6,6,4,4,4,5,6,4,4, , , , , , , , ,4,2,2, ,1,3,1, ,1, ,2,2,2,1,1,1,2,2,1,3, ,2,2, ,2,2,5,1,1, , , , ,2,2,1,2,2,2,1, , ,3,2,2,4,1,2,2, ,2, ,0,0,0,0,0,0,0,1, ,1, ,2,2,1, ,2,2, , , ,2,2,3,2,1,2,2,1,0,1,1,0,1,1,1,0,0,0, ,3,3,2,2,1, ,2,2,2,2,2,2,2,2,2,3,2,1,2,3,1,3,2, ,1,3, , , , , , , , ,1,5,758306,5,1,1,3,22,4,4,4,2,4,1,6,5,1,2,1,34,1,4,0,3,0.6665
R_1rLktoVaS3wxzMZ, ,1,2,1,2,1,1,2,2,2,3,1,1,1,2,3,3,3,3,3,3,2,3,3,5,5,4,4, , , , , , , ,4,4,5,4,4,6,4,-1,3,1, ,3,2,3, ,2, ,2,1,2,3,1,2,2,2,2,2, ,1, ,2,4,1,2,4, , ,2,2,2,3, , ,3,2,2, , ,1,3,2,2,2,3,1,1, ,1, ,1,0,0,0,0,0,0,0,1,1, ,2, , , ,1, , ,2,2,2,2,2,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,1, ,2,3,3,2,1, ,2,2,1,2,1,2,2,1,3,3,3,2,2,1,1,2,1,1, , , , , , , , , , ,1,2,758566,2,1,1,1,19,3,3,4,2,3,4,4,5,1,4,1,91,2,2,1,9,0.5155
R_3XiLkLrEkhcWJoJ, ,1,1,1,3,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,4,4,4,4, , , , , , , ,2,4,4,4,3,5,3,3,2,1, ,2,2,2, ,2, ,2,3,3,3,3,3,2,2,3,3, ,3, ,3,3,2,1,5, , ,1,3,3,1, , ,1,3,3, , ,1,1,3,5,2,2,1,1, ,2, ,1,0,0,0,0,0,0,0,1,1, ,1, , , ,1, , ,2,2,1,3,3,2,3,2,3,1,0,0,1,0,0,0,1,1,0,0,0, ,3,3,3,3,3, ,2,2,2,2,3,3,3,2,3,3,3,3,3,6,1,5,1,1, , , , , , , , , , ,1,1,759601,1,1,1,3,19,2,2,1,2,5,1,1,5,1,4,1,93,2,4,1,9,1.6764
R_3v6TmEOzkA5CNlV, ,1,2,2,2,2,1,2,1,1,2,1,1,1,1,3,3,3,3,3,4,2,3,4,5,4,4,4,5,2,4,4,6,6,4, , , , , , , , ,4,2,2, ,1,3,2, ,2, ,1,2,2,1,2,2,2,1,2,1, ,2,1, ,2,1,2,1,2, , , , ,2,2,2,1,1,2,1, , ,3,2,2,4,2,1,2, ,1, ,0,0,0,0,0,0,0,1, ,1, ,2,2,1, ,2,2, , , ,3,2,3,3,2,3,2,0,1,1,1,0,1,1,1,1,0,0, ,2,2,2,3,3, ,2,2,2,2,2,2,2,1,4,4,4,3,3,1,2,5,1,1, , , , , , , , , , ,1,5,760020,1,1,1,1,21,3,3,1,1,2,1,4,5,1,3,1,74,3,2,0,7,0.5233
R_1xD8Atq2Fa8Ajo5,1,3,2,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1, , , , , , , ,-1,-1,-1,-1,-1,-1,-1,-1,-1,1, ,-1,-1,-1, ,-1, ,-1,1,1,1,1,3,2,2,1,1, ,1, ,1,1,5,3,3, , ,-1,-1,-1,-1, , ,-1,3,3, , ,1,-1,-1,-1,-1,-1,-1,-1, ,-1, ,-1,0,0,0,0,0,0,0,1,1, ,-1, , , ,-1, , ,-1,-1,-1,4,4,4,4,4,4,2,1,1,1,1,1,1,1,1,1,0,0,-1,-1,-1,-1,-1,-1, ,2,2,2,2,2,2,3,2,-1,-1,-1,-1,-1,3,13,6,3, ,3,3,1, , , , , , , ,1,1,762334,2,1,1,1,23,2,2,4,1,3,1,5,5,1,3,1,74,3,3,0,7,1.0959
R_7doWZgdLhmagaCi, ,1,2,1,1,1,1,1,1,1,5,1,1,1,1,2,2,3,3,3,2,2,4,3,7,5,4,5, , , , , , , ,1,5,3,3,1,7,4,2,-1,2, ,2,1,3, ,1, ,3,1,1,2,1,2,1,2,1,1, ,1, ,1,1,3,2,4, , ,2,2,2,2, , ,2,2,2, , ,1,1,3,2,5,5,1,1, ,1, ,1,1,1,0,0,0,0,1,0,1, ,1, , , ,2, , ,2,2,2,2,2,2,2,1,2,2,0,0,1,0,0,0,0,1,0,0,0, ,2,3,2,3,3, ,2,2,2,2,1,2,2,1,4,3,3,2,2,2,13,6,1,1, , , , , , , , , , ,1,5,762778,1,1,1,3,19,3,3,1,1,4,1,5,5,1,2,1,41,2,3,1,4,0.4411
R_7BkVj1OAUBZImqd,1,1,2,1,2,1,2,2,2,2,1,1,1,2,2,3,4,3,4,4,4,2,4,4,3,7,6,7,1,5,5,7,7,5,2, , , , , , , , ,3,2,1, ,1,1,1, ,1, ,2,2,2,3,2,1,1,3,1,2, ,3,2, ,1,2,1,1,2, , , , ,2,2,2,2,2,1,1, , ,3,1,2,2,1,1,2, ,1, ,0,0,0,0,0,0,0,1, ,2, ,2,2,2, ,2,2, , , ,3,2,1,4,1,3,2,1,0,0,1,0,0,1,1,0,0,0,-1,1,1,2,2,2,1,2,2,2,2,1,1,2,1,4,3,4,4,4,1,2,2,2, ,1,3, , , , , , , , ,1,5,762894,1,1,1,3,23,3,3,1,1,6,1,4,5,1,4,1,93,2,4,2,9,1.9299
R_5nx2bYGDZcCz7bP, ,1,1,1,3,2,2,2,2,2,3,1,2,1,3,3,2,3,3,3,3,2,3,3,3,4,5,5,2,6,3,7,5,5,3, , , , , , , , ,4,2,1, ,1,1,1, ,2, ,2,2,2,1,2,1,1,3,1,1, ,3,3, ,1,2,5,2,2, , , , ,2,2,1,2,2,2,2, , ,4,1,2,5,1,1,2, ,-1, ,0,0,0,0,0,0,0,1, ,1, ,2,2,1, ,-1,2, , , ,3,4,4,3,2,2,1,1,1,1,1,0,1,1,1,1,0,0, ,2,2,3,3,2,1,2,2,2,2,1,1,2,1,4,4,3,3,3,3,13,6,1,1, , , , , , , , , , ,1,5,763803,1,1,1,2,20,3,3,1,1,3,1,5,5,0,2,1,34,3,3,0,3,0.3153
R_1z7K8WTZkCH10ND,1,1,2,1,2,2,2,3,1,2,4,3,2,1,2,2,2,3,2,2,2,1,3,3,5,5,5,5,5,2,6,2,5,5,7, , , , , , , , ,2,1,3, ,1,2,3, ,4, ,1,3,2,1,3,2,2,2,3,1, ,3,3, ,5,1,3,1,1, , , , ,2,2,1,3,3,2,1, , ,3,2,2,2,1,1,2, ,1, ,0,0,0,0,0,0,0,1, ,1, ,2,2,1, ,2,1, , , ,3,3,4,3,3,3,2,1,0,1,0,0,0,0,0,1,0,0,-1,2,3,3,3,3, ,2,2,2,2,1,2,2,1,2,3,3,2,2,3,1,5,2, ,1,3, , , , , , , , ,1,2,764578,8,1,1,1,19,3,3,4,2,4,1,4,5,1,1,2,21,2,4,0,2,0.5583
R_3Kl763saP7bJTx0, ,1,2,1,2,3,2,1,2,2,4,2,2,2,2,2,3,2,3,2,2,2,2,3,6,6,6,6,6,4,4,5,5,5,6, , , , , , , , ,4,1,2, ,1,2,1, ,1, ,3,2,2,1,2,2,2,2,2,2, ,2,2, ,2,2,3,1,2, , , , ,2,2,3,2,2,2,2, , ,4,1,2,2,1,2,2, ,1, ,0,0,0,0,0,0,0,1, ,1, ,2,2,2, ,2,2, , , ,2,2,2,2,2,3,2,1,0,1,0,0,0,0,0,1,0,0, ,2,3,3,3,3, ,2,2,2,2,1,1,2,1,2,3,2,2,2,2,13,5,1,1, , , , , , , , , , ,1,5,767536,1,1,1,1,21,3,3,1,1,3,1,7,5,1,2,1,42,2,3,0,4,0.6802
R_5ayT6x3iOeqkDiN, ,3,2,1,3,3,1,1,1,1,4,1,1,1,3,3,3,2,3,3,2,3,3,3,7,7,7,7,7,5,7,5,5,6,7, , , , , , , , ,2,2,3, ,1,4,1, ,1, ,1,1,3,1,2,1,2,1,1,1, ,1,1, ,4,2,4,1,1, , , , ,2,1,1,1,2,2,1, , ,4,1,4,4,2,2,2, ,1, ,1,0,0,1,0,1,0,0, ,1, ,2,2,1, ,1,2, , , ,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1, ,4,4,2,3,3, ,2,2,2,2,2,2,2,1,2,4,2,2,2,2,13,3,1,1, , , , , , , , , , ,1,5,768571,1,4,1,3,23,3,3,3,1,6,1,6,5,1,2,1,33,2,6,0,3,0.996
R_2Lui8o37hQAZSCs, ,1,2,1,3,1,1,1,1,1,5,1,1,1,1,2,2,2,2,2,3,1,2,2,7,7,5,5,7,1,4,5,3,3,7, , , , , , , , ,3,1,2, ,1,4,1, ,2, ,1,3,1,1,3,2,2,1,1,1, ,1,1, ,2,1,4,1,3, , , , ,2,3,2,3,3,2,2, , ,2,1,3,2,2,1,1, ,1, ,0,0,0,0,0,0,0,1, ,1, ,2,2,2, ,1,1, , , ,2,2,2,2,1,3,2,0,0,0,0,0,0,0,0,0,0,1, ,4,2,2,3,3, ,2,2,2,2,2,2,3,2,3,3,3,2,2,6,13,5,1,1, , , , , , , , , , ,1,5,769254,1,1,1,1,24,4,4,1,2,4,1,6,5,1,2,1,43,1,4,0,4,0.9302
R_2hf9reJokqrau7T,1,1,2,1,1,1,2,3,2,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4, , , , , , , ,4,3,4,4,4,3,4,5,2,1, ,2,2,2, ,2, ,4,1,3,1,2,3,2,2,1,3, ,1, ,2,3,3,1,4, , ,2,2,2,2, , ,3,3,3, , ,1,1,3,1,2,2,2,2, ,2, ,2,0,0,0,0,0,0,0,1,1, ,1, , , ,2, , ,2,2,2,4,4,4,4,4,4,3,0,0,0,0,0,0,0,0,0,0,1,-1,3,3,3,3,3, ,2,2,2,2,3,1,1,1,3,3,2,2,2,2,12,5,1,1, , , , , , , , , , ,1,1,769755,8,1,1,1,18,3,3,4,2,5,1,3,5,1,3,1,52,3,5,0,5,0.816
R_5kFkz2lH8dbBtd0, ,2,2,1,1,1,1,4,2,1,5,1,1,2,2,2,3,2,3,2,2,3,3,2,3,3,5,5, , , , , , , ,6,5,5,4,2,7,5,2,4,1, ,1,1,2, ,2, ,4,1,2,2,1,2,2,2,1,1, ,1, ,1,2,1,3,4, , ,2,2,1,1, , ,2,3,3, , ,1,2,2,4,2,2,2,1, ,2, ,2,1,0,0,1,0,0,1,0,1, ,2, , , ,2, , ,2,2,2,2,2,3,2,1,2,2,1,0,1,1,0,1,1,0,1,0,0, ,2,2,3,3,1, ,2,2,2,2,1,1,2,1,2,4,3,2,2,2,2,3,1,1, , , , , , , , , , ,1,5,772639,1,2,1,3,21,3,3,2,1,3,1,7,5,1,3,2,56,3,3,0,5,0.646
R_3hWsMgGPazt6Hro, ,1,2,1,3,1,1,3,3,1,5,1,1,1,2,2,2,1,1,3,1,3,4,3,7,7,3,6,6,6,3,6,4,3,7, , , , , , , , ,2,1,2, ,1,1,1, ,1, ,1,2,1,1,1,2,2,2,1,1, ,3,2, ,1,2,2,1,1, , , , ,2,2,1,2,1,1,1, , ,4,1,1,4,1,2,2, ,2, ,1,0,0,0,0,0,0,0, ,1, ,2,2,2, ,2,2, , , ,3,3,1,3,1,1,1,0,0,1,1,0,1,1,0,0,0,0, ,3,3,3,2,2,1,2,2,2,1,2,1,2,1,2,4,3,3,2,3,1,6,1,1, , , , , , , , , , ,1,1,773846,2,1,1,1,19,3,3,4,1,2,2,6,5,1,3,1,74,3,2,0,7,0.3081
R_5Rw8o0XAQSZp52G,1,1,2,1,1,5,2,3,2,1,5,3,1,2,2,1,2,1,1,1,2,1,2,2,7,7,7,7, , , , , , , ,3,7,-1,6,6,7,6,3,3,1, ,1,1,4, ,2, ,3,1,3,1,1,2,2,2,1,2, ,2, ,2,2,2,1,4, , ,2,3,2,3, , ,2,3,3, , ,1,1,2,1,5,5,2,2, ,1, ,1,0,1,0,0,0,0,0,0,1, ,1, , , ,2, , ,2,2,2,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,1,0,Current war conflicts Ukraine and Israel,3,3,3,3,1, ,2,2,2,2,1,2,2,1,5,5,2,2,2,2,13,6,1,1, , , , , , , , , , ,1,5,773886,1,1,1,1,18,2,2,1,1,3,2,2,5,1,1,1,16,3,3,0,1,1.1201
R_8iWmuNbPEccKsxH,1,1,2,1,2,4,1,2,1,1,5,1,1,2,2,2,4,1,4,4,1,4,4,2,1,3,6,4,7,1,1,1,1,1,7, , , , , , , , ,4,1,1, ,1,1,1, ,2, ,1,2,2,2,2,2,2,1,1,1, ,1,1, ,1,2,4,1,2, , , , ,2,2,2,2,2,2,2, , ,2,1,4,1,1,1,1, ,1, ,0,0,0,0,0,0,0,1, ,2, ,2,2,2, ,2,2, , , ,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,-1,1,1,1,2,1, ,1,1,1,1,2,2,1,2,1,2,1,1,2,2,2,4,2, ,1,3, , , , , , , , ,1,2,573400,2,1,1,1,18,2,2,4,2,9,1,4,5,1,2,1,35,2,7,2,3,0.7352
R_2q7gBkRVgNovZfo, ,1,2,1,3,3,3,3,3,2,3,2,3,2,2,3,3,2,3,3,2,2,3,3,4,4,4,5,4,1,1,1,1,1,5, , , , , , , , ,3,1,2, ,2,2,2, ,3, ,1,1,1,1,1,2,2,3,2,2, ,3,3, ,2,3,2,3,3, , , , ,3,3,3,3,3,3,3, , ,5,5,5,5,2,2,2, ,2, ,0,0,0,0,0,0,0,1, ,1, ,2,2,2, ,1,1, , , ,3,3,2,2,2,3,2,0,0,0,0,0,0,0,0,0,0,1, ,2,2,2,2,1, ,2,2,2,2,3,3,3,1,5,5,5,5,5,6,1,4,2, ,1,1, , , , , , , , ,1,3,774782,5,1,1,3,22,3,3,4,2,4,1,5,5,1,3,1,74,1,3,1,7,1.0436
R_10l2CObncJCXwDz, ,1,2,1,3,1,1,1,1,1,1,1,1,1,3,1,4,4,4,4,1,3,4,3,5,5,1,1, , , , , , , ,4,6,3,2,4,5,4,4,1,2, ,1,1,3, ,1, ,4,1,2,2,3,2,1,2,1,1, ,3, ,1,1,2,2,3, , ,2,2,2,2, , ,1,2,2, , ,1,1,3,2,2,2,1,1, ,1, ,1,1,0,0,0,0,0,0,0,1, ,1, , , ,2, , ,2,2,2,1,1,2,2,2,4,3,0,1,1,0,0,0,0,0,1,0,0, ,3,4,4,3,1, ,2,2,2,2,1,1,1,1,3,3,3,2,1,2,13,6,2, ,1,1, , , , , , , , ,1,5,775083,1,1,1,3,20,3,3,1,1,5,1,7,5,1,1,1,22,2,4,1,2,1.63
R_12MlG8yBtSyiLCe, ,1,1,1,2,1,1,2,2,1,3,1,1,2,2,3,2,4,4,4,3,2,4,3,2,3,2,3,2,1,2,2,1,2,7, , , , , , , , ,3,1,2, ,1,1,1, ,3, ,1,1,1,1,1,2,2,1,2,2, ,1,1, ,3,2,2,1,1, , , , ,1,1,2,1,2,2,1, , ,2,2,1,2,1,2,2, ,1, ,0,0,0,0,0,0,0,1, ,1, ,2,2,2, ,2,1, , , ,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0, ,1,3,3,2,2,2,2,2,2,2,1,1,2,1,3,2,4,1,1,2,1,2,1,1, , , , , , , , , , ,1,2,775263,2,1,2,3,19,3,3,4,2,5,1,4,5,0,3,1,74,2,3,2,7,1.0395
R_5nV6Y7HetF3am8V,1,1,2,2,4,2,3,3,2,2,2,3,2,2,2,2,3,2,3,2,2,2,3,3,3,4,3,4, , , , , , , ,4,5,5,2,2,5,3,3,3,1, ,2,2,2, ,3, ,3,1,1,3,1,2,1,2,3,2, ,2, ,3,3,2,2,3, , ,2,2,2,2, , ,2,3,3, , ,1,2,4,1,2,3,2,1, ,2, ,2,0,0,0,0,0,0,0,1,1, ,1, , , ,2, , ,2,2,1,4,4,4,4,3,4,2,1,1,1,1,1,1,1,1,1,0,0,-1,3,4,4,4,3, ,2,2,2,2,3,2,3,1,5,3,2,2,3,3,13,5,1,1, , , , , , , , , , ,1,2,742246,2,1,1,3,23,3,3,4,2,5,1,3,5,1,4,1,93,2,4,1,9,1.2589
R_5wo91Figva0t39D, ,1,2,1,2,2,3,2,2,1,3,3,2,1,2,2,3,2,3,3,2,2,3,3,7,6,7,7,7,2,4,3,5,3,7, , , , , , , , ,3,1,3, ,2,2,1, ,2, ,1,3,3,1,2,2,2,1,2,1, ,2,1, ,2,3,3,2,1, , , , ,1,1,2,3,3,1,2, , ,3,1,1,2,1,2,2, ,2, ,1,0,0,0,0,0,0,0, ,1, ,2,2,1, ,2,2, , , ,2,2,2,3,2,3,3,0,0,1,0,0,0,0,0,1,0,0, ,3,1,1,2,3, ,2,2,1,2,1,1,2,2,3,4,2,2,3,6,2,5,1,1, , , , , , , , , , ,1,5,775478,1,1,1,1,22,3,3,1,1,4,1,6,5,1,3,1,57,3,3,1,5,0.8869
R_1hxszmF1jLKqaiT, ,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,4,2,4,3,3,1,3,1,3,2,7, , , , , , , , ,-1,1,2, ,2,4,2, ,3, ,1,3,1,1,3,1,-1,2,2,2, ,3,3, ,2,-1,2,-1,-1, , , , ,-1,-1,-1,-1,-1,-1,-1, , ,5,1,2,5,-1,-1,1, ,2, ,0,0,0,0,0,0,0,1, ,-1, ,-1,-1,1, ,1,1, , , ,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, ,3,2,3,2,3, ,2,2,2,2,2,2,2,2,4,4,2,2,2,6,13,6,2, ,1,3, , , , , , , , ,1,2,775836,2,6,1,3,19,2,2,4,1,5,1,1,5,1,4,1,93,3,3,2,9,1.2341
R_1VHZ2Ovnfce5441,1,1,2,1,1,2,2,2,2,2,4,2,2,2,1,2,2,2,2,2,2,2,2,2,5,5,5,5,6,3,4,4,4,4,5, , , , , , , , ,3,1,3, ,2,3,2, ,2, ,1,3,1,1,2,2,2,2,2,2, ,2,2, ,2,2,2,1,3, , , , ,2,3,3,3,3,2,1, , ,3,1,2,2,1,1,2, ,1, ,0,0,0,0,0,0,0,1, ,1, ,2,2,1, ,2,2, , , ,3,3,3,3,1,3,2,0,0,0,0,0,0,0,0,0,0,1,-1,3,3,3,4,1, ,2,2,2,2,1,1,2,1,3,3,3,3,3,3,2,5,1,3, , , , , , , , , , , ,5,265672,1,1,1,2,21,3,3,1,2,4,1,7,5,1,1,1,22,2,4,0,2,0.7417
R_3Mu6lzZZR4pUfSl, ,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,3,3,3,3,3,2,3,3,3,4,4,4, , , , , , , ,4,4,3,5,3,4,3,4,2,2, ,1,1,2, ,2, ,3,1,1,1,1,2,1,2,1,2, ,5, ,3,3,2,1,3, , ,1,2,1,1, , ,3,3,3, , ,1,1,3,1,3,2,2,2, ,1, ,1,0,0,0,0,0,0,0,1,1, ,2, , , ,1, , ,2,2,2,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,1,0,0, ,2,2,2,2,3, ,2,2,2,2,2,1,1,2,3,3,2,2,2,2,13,6,1,1, , , , , , , , , , ,1,2,778192,2,1,2,3,21,3,3,4,2,5,1,4,5,1,4,1,93,3,5,0,9,0.4917
R_2XifgAjlM4UK35L, ,1,2,1,2,4,4,1,2,1,1,1,1,2,1,2,4,2,3,4,2,3,2,4,6,7,7,6,7,7,7,5,7,6,7, , , , , , , , ,4,1,3, ,2,2,1, ,4, ,1,2,2,2,2,1,2,5,1,1, ,3,5, ,1,2,3,2,2, , , , ,1,2,2,1,2,1,3, , ,4,1,1,1,1,2,2, ,2, ,0,1,0,0,0,0,0,0, ,1, ,2,1,2, ,2,1, , , ,2,3,4,2,2,2,3,0,0,1,0,0,1,0,1,1,0,0, ,2,2,3,2,3, ,2,2,2,2,2,2,2,1,4,4,2,3,2,2,1,1,2, ,1,1, , , , , , , , ,1,3,778764,2,1,2,1,20,4,4,4,1,3,3,5,5,1,4,2,93,2,3,0,9,2.1128
R_39nUJUKYpIVXiBX,1,1,2,1,3,2,2,2,2,2,3,2,2,2,2,3,3,2,3,2,2,2,3,3,5,5,5,5, , , , , , , ,6,3,6,4,5,6,5,5,3,2,2,1,1,1,1,1,2,3,3,3,3,3,3,1,-1,2,2, ,1, ,2,2,5,3,-1, , ,2,2,2,1, , ,1,2,2, , ,1,3,4,2,1,1,1,1,2,1,2,1,0,1,0,0,0,0,0,0,1,-1,-1,2,2,-1,-1,2,-1,2,2,2,3,3,4,3,2,3,1,0,1,0,0,0,0,1,1,1,0,0,-1,-1,-1,-1,-1,-1, ,2,2,2,2,3,3,3,-1,2,3,2,2,2,6,2,2,4, ,3,3,3,1, , , , , , ,1,2,583161,2,1,1,3,20,2,2,4,2,4,1,4,5,1,4,1,93,2,4,0,9,1.0844
R_5GCHaxgQaZAQUCQ, ,1,2,2,4,3,3,2,2,2,5,2,2,1,1,2,2,2,2,1,4,2,2,3,5,6,6,7,4,5,7,4,2,6,7, , , , , , , , ,3,2,2, ,3,3,2, ,4, ,1,1,1,3,1,1,2,3,3,1, ,3,2, ,1,3,2,1,1, , , , ,1,2,2,3,3,2,1, , ,4,1,3,4,1,1,1, ,1, ,0,0,0,0,0,0,0,1, ,2, ,2,2,2, ,2,2, , , ,2,1,2,2,3,3,2,0,1,0,0,0,0,0,0,1,0,0, ,3,2,1,2,3, ,2,2,2,2,3,1,1,2,3,3,3,2,2,3,1,5,1,1, , , , , , , , , , ,1,2,780857,5,1,2,3,23,4,4,4,1,4,3,4,5,1,1,1,22,2,4,0,2,0.932
R_5HdDuKu71wxlghN, ,1,2,1,2,1,1,1,1,1,4,1,1,1,2,3,3,3,3,3,2,3,3,3,5,5,5,5,3,3,3,4,4,4,6, , , , , , , , ,2,1,2, ,4,2,4, ,2, ,1,2,2,1,2,1,2,2,2,2, ,2,1, ,3,1,2,1,1, , , , ,2,2,1,2,2,2,1, , ,3,1,2,2,2,2,2, ,2, ,1,1,0,0,0,1,0,0, ,1, ,1,2,1, ,2,1, , , ,1,1,2,1,1,2,2,0,0,1,0,0,1,1,1,0,0,0, ,2,2,3,3,1, ,2,2,2,2,3,1,2,1,2,2,2,2,2,2,1,2,2, ,1,3, , , , , , , , ,1,2,781849,2,1,1,3,22,3,3,4,1,4,1,5,5,1,3,1,74,3,4,0,7,0.4931
